source,target,weight
10001010_1,14080030_1,0.7610776701764852
10001010_1,14081010_1,0.9124304311401245
10001010_1,14085010_1,0.7664776054488052
10001010_1,14098010_1,0.786385977586763
10001010_1,14104010_1,0.70597547283223
10001010_1,14115020_1,0.7755920880850263
10001010_1,14137020_1,0.7631272735810257
10001010_1,14147010_1,0.8458162953083382
10001010_1,14149030_1,0.9678137371577988
10001010_1,14167010_1,0.7726164202711406
10001010_1,14167040_1,0.762782182671129
10001010_1,14179010_1,0.8419447338188227
10001010_1,14179040_1,0.7495527723624402
10001010_1,14212010_1,0.7566758984101046
10001010_1,14212020_1,0.766475313544725
10001010_1,14214010_1,0.7563574489554952
10001010_1,14215030_1,0.7532797555615174
10001010_1,14223010_1,0.7305950752446071
10001010_1,14234010_1,0.7741242221479607
10001010_1,14244020_1,0.8410515646308752
10001010_1,14247010_1,0.906669220979642
10001010_1,14247040_1,0.8207654073877856
10001010_1,14251010_1,0.8219361803271366
10001010_1,14252010_1,0.9076876915584648
10001010_1,14259030_1,0.8458162953083382
10001010_1,14270010_1,0.7097005058030936
10001010_1,14307010_1,0.8405842244286814
10001010_1,14332010_1,0.8308912252032085
10001010_1,14349040_1,0.7541657420092118
10001010_1,14359010_1,0.8420656983961399
10001010_1,14359020_1,0.8226391561242796
10001010_1,14397010_1,0.8347072887208343
10001010_1,14397020_1,0.8229243611345678
10001010_1,14411010_1,0.9163134648428192
10001010_1,14430020_1,0.7633422669451384
10001010_1,14434020_1,0.7608226897584573
10001010_1,14449010_1,0.7606865048248714
10001010_1,14449040_1,0.8396051151841146
10001010_1,14456010_1,0.7508635871247011
10001010_1,14456020_1,0.9829483581695896
10001010_1,14458030_1,0.8055843266913078
10001010_1,14587010_1,0.8184100884725747
10001010_1,14605010_1,0.8375283392858919
10001010_1,14605040_1,0.7523352180142111
10001010_1,14617020_1,0.7653308788061775
10001010_1,14624010_1,0.7599171499144648
10001010_1,14655030_1,0.7762916063007856
10001010_1,14711010_1,0.7697201008454262
10001010_1,14726040_1,0.9753439590228272
10001010_1,14746010_1,0.8499758168271014
10001010_1,14754010_1,0.8419729172751338
10001010_1,14756010_1,0.8383958025106082
10001010_1,14756040_1,0.7664232796721322
10001010_1,14758020_1,0.8110937543277656
10001010_1,14758030_1,0.8251254082503456
10001010_1,14782010_1,0.7585578741251426
10001010_1,14787010_1,0.7519071482385378
10001010_1,14830020_1,0.8486187279691535
10001010_1,14869010_1,0.8362745977722061
10001010_1,14869020_1,0.751997266277464
10001010_1,14872010_1,0.823608189361266
10001010_1,14872020_1,0.745419406199865
10001010_1,14955010_1,0.8214531834115434
10001010_1,14955040_1,0.7558645448119665
10001010_1,14959010_1,0.9056164860746192
10001010_1,14959020_1,0.8375397065263651
10001010_1,14996010_1,0.7513798209375582
10001010_1,15015020_1,0.7729150514963505
10001010_1,15023010_1,0.9788769495738496
10001010_1,15023040_1,0.7756863971420858
10001010_1,15056020_1,0.8403568528614664
10001010_1,15056030_1,0.9882632658931269
10001010_1,15172010_1,0.7689680791242818
10001010_1,15204010_1,0.7625814295749813
10001010_1,15225010_1,0.9124680419001368
10001010_1,15225020_1,0.8275364285649449
10001010_1,15236010_1,0.7019625309462796
10001010_1,15236040_1,0.7370853486349052
10001010_1,15257010_1,0.7565051201672307
10001010_1,15294010_1,0.8222213788195116
10001010_1,15332040_1,0.7482174111393866
10001010_1,15339010_1,0.8102532780077316
10001010_1,15344020_1,0.759637849447363
10001010_1,15346030_1,0.7643701071955888
10001010_1,15372010_1,0.7022867261128245
10001010_1,15436010_1,0.7576545136654669
10001010_1,15440010_1,0.7587985261118543
10001010_1,15447010_1,0.8143639635479054
10001010_1,15497010_1,0.8315848889607979
10001010_1,15514020_1,0.8278887022150949
10001010_1,15514030_1,0.843969722839055
10001010_1,15516010_1,0.7736669311955987
10001010_1,15516020_1,0.7411853629791166
10001010_1,15536010_1,0.963005825305946
10001010_1,15543010_1,0.7462040734034202
10001010_1,15543020_1,0.7682792321044847
10001010_1,15560040_1,0.7638339271964062
10001010_1,15570040_1,0.905140705174941
10001010_1,15593020_1,0.9010271198495272
10001010_1,15593030_1,0.7741826377435896
10001010_1,15625010_1,0.9134270526450402
10001010_1,15636010_1,0.7645241601303605
10001010_1,15648020_1,0.8962475334758817
10001010_1,15658010_1,0.7657807067480222
10001010_1,15676040_1,0.7587779912550601
10001010_1,15698010_1,0.9086723712174088
10001010_1,15698040_1,0.8994192927058453
10001010_1,15709030_1,0.76915565300011
10001010_1,15726010_1,0.7503132310075404
10001010_1,15734040_1,0.8895939180954784
10001010_1,15779040_1,0.7484070566824415
10001010_1,15781010_1,0.7613900078868807
10001010_1,15801040_1,0.7609512298660549
10001010_1,15834010_1,0.7758891913741828
10001010_1,15840020_1,0.9555860017949784
10001010_1,15883010_1,0.8292281470822394
10001010_1,15893010_1,0.7698740117583016
10001010_1,15972010_1,0.7609910275574416
10001010_1,15981010_1,0.7657942712113115
10001010_1,15981040_1,0.8433072037286196
10001010_1,15982010_1,0.7015348464135762
10001010_1,15982020_1,0.8290126264532605
10001010_1,15983010_1,0.7467208447725853
10001010_1,15986010_1,0.8369081324091134
10001010_1,15986040_1,0.7447970494409026
10001010_1,15992020_1,0.8433159144049263
10001010_1,15992030_1,0.7410309045615395
10001010_1,15995010_1,0.7649378579076141
10001010_1,15995020_1,0.8191619681718227
10001010_1,16022010_1,0.8419005519732456
10001010_1,16022040_1,0.890162091099664
10001010_1,16024010_1,0.986906319057075
10001010_1,16024020_1,0.980313633814571
10001010_1,16035010_1,0.7536738821039739
10001010_1,16035040_1,0.7692228701797812
10001010_1,16036040_1,0.7685080266350471
10001010_1,16042010_1,0.7473991523268748
10001010_1,16048010_1,0.820905510616298
10001010_1,16048020_1,0.7014553930526991
10001010_1,16062040_1,0.7463778728705472
10001010_1,16064010_1,0.7030661673222531
10001010_1,16064040_1,0.8288740882099919
10001010_1,16107010_1,0.844859329472913
10001010_1,16116010_1,0.781906520872248
10001010_1,16162010_1,0.8454161722858156
10001010_1,16162040_1,0.8309614035737223
10001010_1,16190010_1,0.8325142356539685
10001010_1,16197020_1,0.7552296753750629
10001010_1,16211010_1,0.7713890066668165
10001010_1,16221010_1,0.8334588744004523
10001010_1,16233010_1,0.7674917392140699
10001010_1,16233020_1,0.7731745440254946
10001010_1,16237030_1,0.7714872199538322
10001010_1,16245010_1,0.8348963661763039
10001010_1,16247030_1,0.7500887156584622
10001010_1,16250010_1,0.7771901565405821
10001010_1,16331010_1,0.7626576044255615
10001010_1,16381040_1,0.7531974192247549
10001010_1,16400010_1,0.8100810603352033
10001010_1,16404010_1,0.903428064156546
10001010_1,16404020_1,0.8243884278143833
10001010_1,16407010_1,0.8360198067167067
10001010_1,16420010_1,0.7751484051630572
10001010_1,16420020_1,0.8318541875187
10001010_1,16433010_1,0.7536683796131122
10001010_1,16433020_1,0.8982060692844696
10001010_1,16439020_1,0.892380447048292
10001010_1,16439030_1,0.7101289543038236
10001010_1,16449020_1,0.8015012438270817
10001010_1,16471010_1,0.8075748249736214
10001010_1,16475010_1,0.7072256888410164
10001010_1,16478010_1,0.832040655750635
10001010_1,16484030_1,0.7610470195185357
10001010_1,16491010_1,0.7640309616515975
10001010_1,16500010_1,0.7697387187496683
10001010_1,16500020_1,0.8169572573027779
10001010_1,16528030_1,0.8651150027794097
10001010_1,16528040_1,0.8180699961159412
10001010_1,16558010_1,0.8380210873425538
10001010_1,16566010_1,0.7641958854363016
10001010_1,16566020_1,0.83732710626551
10001010_1,16570010_1,0.7676035272558166
10001010_1,16612010_1,0.8290969298275916
10001010_1,16631020_1,0.8950944827422916
10001010_1,16648010_1,0.7630950105972005
10001010_1,16648020_1,0.755407105319795
10001010_1,16650030_1,0.757811233455847
10001010_1,16659040_1,0.7677345781321558
10001010_1,16663010_1,0.7451200888785376
10001010_1,16672020_1,0.8275793256955422
10001010_1,16681010_1,0.7512778018753792
10001010_1,16705010_1,0.7539172482869261
10001010_1,16705020_1,0.7035733052158337
10001010_1,16706010_1,0.7593226490009175
10001010_1,16706020_1,0.7749831167182667
10001010_1,16711010_1,0.9010943370291982
10001010_1,16715030_1,0.9118181236309938
10001010_1,16715040_1,0.7023626539688022
10001010_1,16747010_1,0.7015348464135762
10001010_1,16747020_1,0.8337344191774074
10001010_1,16761010_1,0.9069545680118264
10001010_1,16770010_1,0.7581313247384655
10001010_1,16789010_1,0.7571039143272327
10001010_1,16799010_1,0.8492495010691882
10001010_1,16799040_1,0.754425761803222
10001010_1,16810010_1,0.8131247092967869
10001010_1,16827010_1,0.8319826765121368
10001010_1,16841010_1,0.7514854601859007
10001010_1,16855020_1,0.7713890066668165
10001010_1,16855030_1,0.8143972107366111
10001010_1,16856010_1,0.8465353233532923
10001010_1,16870010_1,0.7560487722539821
10001010_1,16873030_1,0.751262449788656
10001010_1,16904010_1,0.7449088206732946
10001010_1,16925010_1,0.8379028983670795
10001010_1,16925040_1,0.7650378217688734
10001010_1,16931020_1,0.7716822568401775
10001010_1,16931030_1,0.8292231306904769
10001010_1,16933030_1,0.845326811697003
10001010_1,16935010_1,0.7622813753864239
10001010_1,16954010_1,0.8306214031539687
10001010_1,16956010_1,0.9021797918580604
10001010_1,16973020_1,0.7000983041947513
10001010_1,16975040_1,0.8325886932059667
10001010_1,16994040_1,0.75045870499646
10001010_1,16996010_1,0.9026869297516408
10001010_1,16996020_1,0.8382480263261667
10001010_1,17027040_1,0.7650633486610179
10001010_1,17028010_1,0.7669449456509989
10001010_1,17031010_1,0.8452299369835123
10001010_1,17042010_1,0.8279805337790744
10001010_1,17061010_1,0.7529449571225261
10001010_1,17075020_1,0.7711167033509683
10001010_1,17077040_1,0.8275293775551463
10001010_1,17093040_1,0.7502485348880528
10001010_1,17107010_1,0.7760468644951181
10001010_1,17175010_1,0.7653158375209953
10001010_1,17234040_1,0.8284643011806074
10001010_1,17239010_1,0.7548389323156095
10001010_1,17241010_1,0.9153409843158908
10001010_1,17279010_1,0.9105762536384278
10001010_1,17282020_1,0.762782182671129
10001010_1,17303010_1,0.8216524418472992
10001010_1,17319010_1,0.7033592754737179
10001010_1,17356010_1,0.7519986995322533
10001010_1,17356020_1,0.7681582675271675
10001010_1,17363010_1,0.7584186295459211
10001010_1,17366010_1,0.9038159509978626
10001010_1,17425010_1,0.8957658380846233
10001010_1,17425040_1,0.902332032812986
10001010_1,17428010_1,0.8284773589619141
10001010_1,17468010_1,0.8915772538773744
10001010_1,17491010_1,0.7630577274480841
10001010_1,17492010_1,0.8459716765251932
10001010_1,17492040_1,0.8290126264532605
10001010_1,17521020_1,0.8285606115800415
10001010_1,17526010_1,0.7553382617492777
10001010_1,17527020_1,0.8399889595471074
10001010_1,17623010_1,0.7472888040578305
10001010_1,17623020_1,0.7653133665458285
10001010_1,17626010_1,0.761576290529816
10001010_1,17635010_1,0.7756191799624147
10001010_1,17641010_1,0.7636817874406578
10001010_1,17714020_1,0.7514904559947796
10001010_1,17773040_1,0.7515347798622529
10001010_1,17790040_1,0.7482174111393866
10001010_1,17833010_1,0.8936069611806062
10001010_1,17833020_1,0.7281279377563723
10001010_1,17862040_1,0.7602157811396747
10001010_1,17923010_1,0.734753227658568
10001010_1,17924010_1,0.8364919200895893
10001010_1,17924040_1,0.8967250176091714
10001010_1,17933010_1,0.7455286858742065
10001010_1,17933020_1,0.8424941468968699
10001010_1,17952010_1,0.7017971004795929
10001010_1,17952040_1,0.7563426917141057
10001010_1,17978010_1,0.7710595354211289
10001010_1,17978020_1,0.8080862355307732
10001010_1,17980020_1,0.7455639268582295
10001010_1,17986030_1,0.8353399173678187
10001010_1,18034010_1,0.8321961381666674
10001010_1,18075010_1,0.7694851242457976
10001010_1,18075040_1,0.8313201574017013
10001010_1,18092010_1,0.7526590279377858
10001010_1,18098010_1,0.7565621498487025
10001010_1,18155030_1,0.7048119069895444
10001010_1,18158010_1,0.7712374728711592
10001010_1,18166010_1,0.7688314578335652
10001010_1,18175020_1,0.7588296131269343
10001010_1,18200010_1,0.7544429937933069
10001010_1,18210040_1,0.8956332860299792
10001010_1,18212010_1,0.7012106512470315
10001010_1,18229010_1,0.8258957024263371
10001010_1,18243010_1,0.7630354420170463
10001010_1,18245010_1,0.7667499087646535
10001010_1,18264010_1,0.8205515670081982
10001010_1,18304020_1,0.8364696346585516
10001010_1,18309010_1,0.8278771929527253
10001010_1,18309020_1,0.7594712697696795
10001010_1,18345020_1,0.7520121322650881
10001010_1,18352040_1,0.758026111555812
10001010_1,18360010_1,0.7646491339103397
10001010_1,18363010_1,0.7645241601303605
10001010_1,18417010_1,0.7565743860299085
10001010_1,18421010_1,0.8267774978558982
10001010_1,18435040_1,0.7383490409436297
10001010_1,18451010_1,0.8944618540953074
10001010_1,18451040_1,0.700827381489537
10001010_1,18508040_1,0.826839103798473
10001010_1,18531030_1,0.7754073807187767
10001010_1,18536010_1,0.751117002557485
10001010_1,18539010_1,0.771828927380726
10001010_1,18566010_1,0.8372228426398829
10001010_1,18566020_1,0.7450820726357198
10001010_1,18632030_1,0.8956332860299792
10001010_1,18646020_1,0.8281635777052875
10001010_1,18679010_1,0.8211993316216287
10001010_1,18680020_1,0.8304164219904975
10001010_1,18686020_1,0.7556055692562471
10001010_1,18686030_1,0.7590549257197009
10001010_1,18707020_1,0.7016276275345823
10001010_1,18739010_1,0.760508016576878
10001010_1,18742010_1,0.7667587614628566
10001010_1,18742040_1,0.9024116281957594
10001010_1,18774010_1,0.7623387467437621
10001010_1,18774020_1,0.8168281093140204
10001010_1,18776010_1,0.7682093954098372
10001010_1,18776040_1,0.7500054565224218
10001010_1,18782010_1,0.7716784946321178
10001010_1,18782040_1,0.7509238582672795
10001010_1,18808010_1,0.7732256719081643
10001010_1,18828010_1,0.731011006264723
10001010_1,18896010_1,0.902676184457298
10001010_1,18896040_1,0.8236365481151351
10001010_1,18963010_1,0.7577290082666555
10001010_1,18973040_1,0.751117002557485
10001010_1,18990010_1,0.8399358340955918
10001010_1,19049010_1,0.7508528315389165
10001010_1,19053010_1,0.7678118919022909
10001010_1,19054020_1,0.7468702562671227
10001010_1,19065010_1,0.7076258118635391
10001010_1,19187020_1,0.8176385864243685
10001010_1,19280010_1,0.771828927380726
10001010_1,19286020_1,0.9015679169325318
10001010_1,19298010_1,0.7770690499413686
10001010_1,19298020_1,0.7433367487426756
10001010_1,19338010_1,0.8425056191100493
10001010_1,19338020_1,0.7520263992908016
10001010_1,19351010_1,0.7593036050309864
10001010_1,19373010_1,0.7526729776440452
10001010_1,19389010_1,0.8344724541431022
10001010_1,19389040_1,0.7530412534569897
10001010_1,19403010_1,0.7517135010398781
10001010_1,19424010_1,0.9183968694586804
10001010_1,19433040_1,0.7424213953228677
10001010_1,19442040_1,0.9019654677807102
10001010_1,19454010_1,0.770471838522778
10001010_1,19454020_1,0.9037126036536004
10001010_1,19458010_1,0.7734307580443415
10001010_1,19458040_1,0.8858960243426354
10001010_1,19501010_1,0.7752949847958699
10001010_1,19535030_1,0.7591021353074441
10001010_1,19536010_1,0.7017971004795929
10001010_1,19537010_1,0.9722008734648504
10001010_1,19585010_1,0.7495605873402655
10001010_1,19620010_1,0.8994977018284317
10001010_1,19621010_1,0.9096733192444412
10001010_1,19625020_1,0.8403924660526331
10001010_1,19625030_1,0.7530385392607492
10001010_1,19629020_1,0.8260928353363213
10001010_1,19629030_1,0.8425553240293714
10001010_1,19687010_1,0.8333342961548849
10001010_1,19705020_1,0.7460245244508292
10001010_1,19738010_1,0.7490088350175061
10001010_1,19770010_1,0.8283484744340656
10001010_1,19973010_1,0.8280083488017705
10001010_1,19973040_1,0.7638791532802739
10001010_1,19995010_1,0.755296892554734
10001010_1,20077040_1,0.8979053458091496
10001010_1,20079010_1,0.7702109230302865
10001010_1,20079020_1,0.7531605045092535
10001010_1,20114010_1,0.8327203224613331
10001010_1,20114040_1,0.7255303980956771
10001010_1,20152010_1,0.8847933107659397
10001010_1,20161020_1,0.8403508128142967
10001010_1,20162010_1,0.8249466603149718
10001010_1,20190010_1,0.8440677941041743
10001010_1,20221010_1,0.7639731820670694
10001010_1,20238010_1,0.7548232756022101
10001010_1,20247010_1,0.8312476130287265
10001010_1,20248010_1,0.911385585311308
10001010_1,20256040_1,0.9016514230631744
10001010_1,20259010_1,0.9078949646260164
10001010_1,20259020_1,0.7756191799624147
10001010_1,20293040_1,0.7638096071473321
10001010_1,20306010_1,0.9097847182696892
10001010_1,20306020_1,0.7595544853386165
10001010_1,20315020_1,0.8990948172690365
10001010_1,20315030_1,0.9141789323442884
10001010_1,20316020_1,0.8415996864760293
10001010_1,20346010_1,0.8396822395917212
10001010_1,20346020_1,0.8915772538773744
10001010_1,20363010_1,0.8459602043120139
10001010_1,20363040_1,0.7705181599590971
10001010_1,20369010_1,0.8315655684941314
10001010_1,20369020_1,0.8323949846017047
10001010_1,20374010_1,0.7557867614090392
10001010_1,20383010_1,0.8388532354848666
10001010_1,20383040_1,0.753728863102439
10001010_1,20384010_1,0.7594550487422236
10001010_1,20446010_1,0.8419191698774879
10001010_1,20446020_1,0.811967072010652
10001010_1,20448020_1,0.8345038111370044
10001010_1,20448030_1,0.7679813648473015
10001010_1,20455020_1,0.7439397606785595
10001010_1,20459010_1,0.7725135899003028
10001010_1,20459020_1,0.7588155111073369
10001010_1,20471010_1,0.76915565300011
10001010_1,20471040_1,0.759474889955843
10001010_1,20480010_1,0.8250925195468612
10001010_1,20501010_1,0.7627593432174764
10001010_1,20524010_1,0.767786327960956
10001010_1,20524020_1,0.7595298709543081
10001010_1,20527010_1,0.913142655169882
10001010_1,20527040_1,0.8374563489355318
10001010_1,20540020_1,0.8821507546237407
10001010_1,20554010_1,0.8411672901782398
10001010_1,20554020_1,0.8230332826667359
10001010_1,20558010_1,0.9812927430591378
10001010_1,20558020_1,0.9063400773448504
10001010_1,20559030_1,0.7667933739828359
10001010_1,20560010_1,0.7704320408313912
10001010_1,20560020_1,0.9041906891501372
10001010_1,20561040_1,0.7553559774371255
10001010_1,20575010_1,0.899706972464829
10001010_1,20588020_1,0.8163756313259221
10001010_1,20634040_1,0.7616633118739162
10001010_1,20674010_1,0.7478907755289521
10001010_1,20678010_1,0.9704537375919604
10001010_1,20678040_1,0.8391476822098562
10001010_1,20679010_1,0.7530929521716291
10001010_1,20692010_1,0.8281579266746164
10001010_1,20692020_1,0.7598552088139365
10001010_1,20700010_1,0.7572742318565638
10001010_1,20712030_1,0.8294666388953255
10001010_1,20777010_1,0.8282812572543944
10001010_1,20806010_1,0.915251623727078
10001010_1,20806040_1,0.8322018543764695
10001010_1,20831010_1,0.7793502529804479
10001010_1,20860020_1,0.8328309575185544
10001010_1,20861020_1,0.7570775761264293
10001010_1,20870010_1,0.8404154104789916
10001010_1,20870020_1,0.8259544494063906
10001010_1,20876010_1,0.819266221506008
10001010_1,20887010_1,0.8304533531723057
10001010_1,20887040_1,0.8180489621242216
10001010_1,20911020_1,0.828454113682408
10001010_1,20913040_1,0.7050583046881915
10001010_1,21001010_1,0.756852685825823
10001010_1,21002040_1,0.9050512063377608
10001010_1,21003010_1,0.7632405281532235
10001010_1,21003020_1,0.7650666271713149
10001010_1,21011010_1,0.8197886373879311
10001010_1,21012020_1,0.8264869618787776
10001010_1,21012030_1,0.7668195969194915
10001010_1,21019010_1,0.7612555838189802
10001010_1,21019020_1,0.8357145134981967
10001010_1,21040020_1,0.7709800820602517
10001010_1,21040030_1,0.894726025113876
10001010_1,21099010_1,0.7668682538269944
10001010_1,21137020_1,0.8343456683832768
10001010_1,21137030_1,0.8222114715915763
10001010_1,21163010_1,0.7540351607656649
10001010_1,21169010_1,0.9110734843040728
10001010_1,21169040_1,0.7623926361633044
10001010_1,21190010_1,0.828929069208457
10001010_1,21190040_1,0.7568006519532302
10001010_1,21192010_1,0.7588155111073369
10001010_1,21192040_1,0.7667797992281048
10001010_1,21199010_1,0.8234970706062819
10001010_1,21201010_1,0.7550185927588194
10001010_1,21206020_1,0.7068228042816211
10001010_1,21210010_1,0.8230263801967467
10001010_1,21227010_1,0.8941737623356051
10001010_1,21227020_1,0.7593649677524876
10001010_1,21233020_1,0.7689868390504202
10001010_1,21253010_1,0.7619835081292408
10001010_1,21253040_1,0.8984735188133353
10001010_1,21349020_1,0.7665691426775503
10001010_1,21350010_1,0.9189040073522609
10001010_1,21350040_1,0.8193449108988584
10001010_1,21368010_1,0.7638120781224991
10001010_1,21390010_1,0.8482017516816027
10001010_1,21410010_1,0.7659879798155736
10001010_1,21412010_1,0.9024075486682452
10001010_1,21412020_1,0.8976960751727523
10001010_1,21416010_1,0.8289797377497761
10001010_1,21416040_1,0.825743698174572
10001010_1,21423020_1,0.963757705005194
10001010_1,21431010_1,0.7696485571436387
10001010_1,21435030_1,0.7434260582173275
10001010_1,21440010_1,0.7444520020981094
10001010_1,21442010_1,0.9725887603061673
10001010_1,21448010_1,0.8303778476084882
10001010_1,21448020_1,0.8254565124047928
10001010_1,21468010_1,0.7634677947477325
10001010_1,21468020_1,0.7016020635932474
10001010_1,21479010_1,0.8357314614444891
10001010_1,21485020_1,0.8434229292759841
10001010_1,21485030_1,0.8280160049483447
10001010_1,21520010_1,0.7441590500335113
10001010_1,21582010_1,0.7640046440336776
10001010_1,21583010_1,0.7709266149328696
10001010_1,21583020_1,0.8423192929000105
10001010_1,21587010_1,0.754655225620547
10001010_1,21629040_1,0.7679863709476222
10001010_1,21671010_1,0.76821634144693
10001010_1,21671020_1,0.7600366812369925
10001010_1,21673010_1,0.9678137371577988
10001010_1,21673020_1,0.8429157913824037
10001010_1,21675030_1,0.7709800820602517
10001010_1,21678010_1,0.8396449128755014
10001010_1,21678020_1,0.8127189517099
10001010_1,21682010_1,0.7600257362886795
10001010_1,21693010_1,0.7591397062738818
10001010_1,21710020_1,0.8307617866527451
10001010_1,21743010_1,0.8527620371052719
10001010_1,21746010_1,0.8383958025106082
10001010_1,21749010_1,0.821976637013844
10001010_1,21755020_1,0.7517239622904284
10001010_1,21755030_1,0.7737656614560389
10001010_1,21764020_1,0.8966502760133807
10001010_1,21774010_1,0.8093551603515372
10001010_1,21791030_1,0.7527525833182604
10001010_1,21825020_1,0.7540988524404367
10001010_1,21873010_1,0.7541958756937367
10001010_1,21912020_1,0.8331316809938745
10001010_1,21912030_1,0.7557580980284939
10001010_1,21922030_1,0.8249713515420453
10001010_1,21997010_1,0.8259599827715776
10001010_1,21997040_1,0.8264869618787776
10001010_1,22026010_1,0.9675654698472316
10001010_1,22026020_1,0.8347708383737098
10001010_1,22035010_1,0.8420544628861211
10001010_1,22047020_1,0.8194861633383675
10001010_1,22047030_1,0.7679813648473015
10001010_1,22052010_1,0.7489031652378864
10001010_1,22060020_1,0.7657807067480222
10001010_1,22061010_1,0.700584495230819
10001010_1,22109020_1,0.7027655385281975
10001010_1,22132010_1,0.7746897756371701
10001010_1,22137010_1,0.7701428804769861
10001010_1,22168010_1,0.8211497419664542
10001010_1,22242010_1,0.8263334976144747
10001010_1,22242020_1,0.8356918057749987
10001010_1,22243010_1,0.8962710051671064
10001010_1,22245010_1,0.8402996849316271
10001010_1,22245020_1,0.8196691060654032
10001010_1,22261010_1,0.7694145235831236
10001010_1,22262020_1,0.7497707601930573
10001010_1,22266010_1,0.7687555299775873
10001010_1,22267010_1,0.7630354420170463
10001010_1,22275010_1,0.8123366994329477
10001010_1,22314010_1,0.7581996986761905
10001010_1,22314020_1,0.8265962789453575
10001010_1,22330020_1,0.8383958025106082
10001010_1,22333010_1,0.7562004386034094
10001010_1,22333020_1,0.7704622729707089
10001010_1,22335030_1,0.8147368591890565
10001010_1,22348010_1,0.7539067729714053
10001010_1,22364010_1,0.7540518349596064
10001010_1,22370010_1,0.7637722804311123
10001010_1,22370020_1,0.8332771652742357
10001010_1,22375030_1,0.8331591004821588
10001010_1,22375040_1,0.8453749413396396
10001010_1,22383010_1,0.7556801726036702
10001010_1,22388020_1,0.7641958854363016
10001010_1,22415010_1,0.7605053126720793
10001010_1,22420010_1,0.7696229932023038
10001010_1,22427010_1,0.8280615586431086
10001010_1,22450020_1,0.7532313892157203
10001010_1,22499020_1,0.75342314381824
10001010_1,22516010_1,0.7556615509258995
10001010_1,22522010_1,0.8277243876837431
10001010_1,22523020_1,0.8391476822098562
10001010_1,22523030_1,0.8190576098649315
10001010_1,22532020_1,0.7736102802391838
10001010_1,22544010_1,0.8204664691345631
10001010_1,22544020_1,0.902186737895153
10001010_1,22545010_1,0.8263382426552227
10001010_1,22545040_1,0.8434219664773025
10001010_1,22563020_1,0.7374153715018712
10001010_1,22565010_1,0.7565874335197733
10001010_1,22568010_1,0.7694590433310384
10001010_1,22572010_1,0.7582371941720554
10001010_1,22574010_1,0.7550185927588194
10001010_1,22574020_1,0.7542699685856484
10001010_1,22583020_1,0.846158002735232
10001010_1,22589010_1,0.838187332891428
10001010_1,22589040_1,0.7520323690131192
10001010_1,22599010_1,0.8298929951459455
10001010_1,22599020_1,0.7585707693016693
10001010_1,22600010_1,0.7063184279249133
10001010_1,22600040_1,0.7529892195843969
10001010_1,22665010_1,0.896709360895772
10001010_1,22726010_1,0.7708443526944877
10001010_1,22738010_1,0.7657656654628402
10001010_1,22738020_1,0.7695336326134912
10001010_1,22741010_1,0.9671255223755738
10001010_1,22764020_1,0.8107958870705825
10001010_1,22784030_1,0.7482767697741288
10001010_1,22795010_1,0.769610899042994
10001010_1,22837040_1,0.8334376434991471
10001010_1,22861010_1,0.7430311447226244
10001010_1,22911010_1,0.8456906625330382
10001010_1,22911020_1,0.8104369847027941
10001010_1,22912030_1,0.8151158432471535
10001010_1,22930020_1,0.7569026339662188
10001010_1,22970010_1,0.8956332860299792
10001010_1,22984040_1,0.8915772538773744
10001010_1,23015010_1,0.7595461599052797
10001010_1,23028020_1,0.8228178773019048
10001010_1,23034010_1,0.8137155732148158
10001010_1,23074030_1,0.766174590069405
10001010_1,23087030_1,0.748019544792653
10001010_1,23105010_1,0.9110733422821764
10001010_1,23105020_1,0.7632405281532235
10001010_1,23107030_1,0.9064805658163326
10001010_1,23119030_1,0.7609726528742731
10001010_1,23140010_1,0.8308974649043483
10001010_1,23183010_1,0.8194775843925154
10001010_1,23183040_1,0.7770434860000337
10001010_1,23186010_1,0.8323798012946263
10001010_1,23186040_1,0.8098248295070016
10001010_1,23201010_1,0.7655485287344567
10001010_1,23201040_1,0.9059010255716736
10001010_1,23212010_1,0.7518345973476499
10001010_1,23212020_1,0.7644714672624469
10001010_1,23258010_1,0.8321897128765278
10001010_1,23303020_1,0.8252217045848091
10001010_1,23366010_1,0.7415876564667067
10001010_1,23366020_1,0.7433232854785636
10001010_1,23381010_1,0.8232974536853046
10001010_1,23387010_1,0.7026869297516408
10001010_1,23406010_1,0.7696229932023038
10001010_1,23425010_1,0.8212247573145959
10001010_1,23425020_1,0.827688257519152
10001010_1,23486010_1,0.8358420965017105
10001010_1,23488010_1,0.7489755194250174
10001010_1,23489010_1,0.7604256160901286
10001010_1,23516020_1,0.8355988929235381
10001010_1,23524020_1,0.7694179070661266
10001010_1,23529020_1,0.7599223889444173
10001010_1,23548020_1,0.7505480655852725
10001010_1,23597010_1,0.8440422301628394
10001010_1,23597020_1,0.7697201008454262
10001010_1,23605020_1,0.8181249949529055
10001010_1,23605030_1,0.7459328349087461
10001010_1,23640010_1,0.8282508395260769
10001010_1,23677010_1,0.8292843654550522
10001010_1,23678020_1,0.7465175973740028
10001010_1,23678030_1,0.749911110416172
10001010_1,23685030_1,0.7554377662691862
10001010_1,23754020_1,0.916248245231994
10001010_1,23754030_1,0.8934052084424154
10001010_1,23807020_1,0.7798062629913587
10001010_1,23807030_1,0.7466105884404207
10001010_1,23831040_1,0.763246666655186
10001010_1,23844010_1,0.781203007518797
10001010_1,23886010_1,0.7511933527056232
